,0
2121,749.72
2122,664.53
2123,762.91
2124,547.47
2125,733.66
2126,412.53
2127,370.87
2128,610.38
2129,847.54
2130,1135.99
2131,866.87
2132,1063.62
2133,936.89
2134,744.49
2135,637.46
2136,380.73
2137,342.36
2138,231.54
2139,167.69
2140,291.84
2141,422.58
2142,448.46
2143,682.06
2144,691.99
2145,821.28
2146,817.0
2147,748.08
2148,526.36
2149,541.27
2150,571.22
2151,537.59
2152,642.3
2153,836.62
2154,1344.95
2155,1288.04
2156,1162.13
2157,678.9
2158,720.95
2159,524.15
2160,393.86
2161,309.37
2162,154.89
2163,205.56
2164,244.21
2165,359.89
2166,662.0
2167,645.23
2168,709.51
2169,733.54
2170,556.81
2171,603.09
2172,521.45
2173,512.8
2174,380.42
2175,435.65
2176,524.92
2177,787.21
2178,1109.8
2179,866.4
2180,814.67
2181,768.3
2182,601.68
2183,490.04
2184,312.77
2185,339.28
2186,163.07
2187,150.52
2188,292.51
2189,353.03
2190,439.59
2191,507.22
2192,482.04
2193,578.57
2194,616.37
2195,463.92
2196,493.5
2197,523.94
2198,564.1
2199,382.91
2200,563.74
2201,647.61
2202,937.68
2203,1192.96
2204,652.38
2205,914.24
2206,754.67
2207,495.27
2208,322.44
2209,282.11
2210,228.2
2211,199.25
2212,231.29
2213,268.75
2214,538.02
2215,564.05
2216,465.13
2217,550.83
2218,364.28
2219,600.08
2220,517.58
2221,425.49
2222,339.5
2223,329.32
2224,547.37
2225,667.53
2226,697.0
2227,663.45
2228,815.13
2229,676.39
2230,612.34
2231,612.15
2232,302.53
2233,258.51
2234,173.57
2235,189.88
2236,255.88
2237,407.46
2238,597.46
2239,565.23
2240,659.97
2241,828.53
2242,764.82
2243,480.93
2244,535.42
2245,383.65
2246,407.86
2247,426.78
2248,581.71
2249,924.69
2250,1217.14
2251,1149.25
2252,1125.73
2253,902.89
2254,765.0
2255,449.52
2256,399.94
2257,304.48
2258,205.61
2259,221.34
2260,201.9
2261,475.85
2262,594.08
2263,607.22
2264,538.11
2265,817.55
2266,843.79
2267,590.04
2268,597.12
2269,520.48
2270,351.47
2271,435.45
2272,511.9
2273,913.59
2274,926.46
2275,805.27
2276,1192.67
2277,996.74
2278,636.09
2279,586.62
2280,347.76
2281,378.47
2282,218.0
2283,193.0
2284,262.45
2285,404.52
2286,519.75
2287,673.19
2288,604.11
2289,649.84
2290,575.18
2291,592.72
2292,539.31
2293,592.65
2294,388.94
2295,307.2
2296,640.18
2297,755.22
2298,977.1
2299,744.75
2300,1094.21
2301,1007.74
2302,780.91
2303,643.84
2304,422.2
2305,334.85
2306,197.22
2307,220.13
2308,307.86
2309,457.7
2310,484.52
2311,669.28
2312,813.13
2313,657.24
2314,873.37
2315,692.23
2316,639.93
2317,549.07
2318,445.31
2319,441.4
2320,678.93
2321,734.52
2322,1234.49
2323,1300.06
2324,1040.95
2325,860.05
2326,715.41
2327,578.23
2328,359.07
2329,270.32
2330,183.18
2331,198.88
2332,263.69
2333,355.94
2334,390.55
2335,520.58
2336,515.46
2337,694.42
2338,455.05
2339,651.79
2340,734.21
2341,612.47
2342,413.27
2343,372.71
2344,655.54
2345,798.36
2346,1135.2
2347,986.71
2348,1169.34
2349,909.16
2350,694.01
2351,492.29
2352,321.05
2353,248.18
2354,146.67
2355,165.84
2356,201.28
2357,300.94
2358,428.28
2359,444.51
2360,572.13
2361,692.7
2362,735.89
2363,546.71
2364,481.34
2365,477.72
2366,391.49
2367,360.74
2368,493.8
2369,975.41
2370,885.07
2371,1107.74
2372,770.81
2373,825.61
2374,764.68
2375,420.76
2376,535.49
2377,312.64
2378,237.44
2379,277.59
2380,334.61
2381,464.28
2382,561.56
2383,679.54
2384,593.47
2385,670.38
2386,848.95
2387,746.65
2388,760.95
2389,566.68
2390,588.96
2391,511.82
2392,769.07
2393,838.79
2394,1370.89
2395,1472.33
2396,1254.15
2397,1004.91
2398,842.57
2399,667.34
2400,377.04
2401,297.27
2402,209.88
2403,176.26
2404,223.44
2405,421.96
2406,540.46
2407,508.75
2408,771.76
2409,596.65
2410,670.58
2411,706.1
2412,507.48
2413,473.55
2414,400.88
2415,381.86
2416,509.7
2417,690.83
2418,951.46
2419,1248.09
2420,658.32
2421,1238.91
2422,627.39
2423,500.26
2424,494.86
2425,283.05
2426,230.56
2427,233.64
2428,302.08
2429,439.54
2430,482.58
2431,547.14
2432,637.89
2433,841.49
2434,837.24
2435,912.86
2436,513.65
2437,452.05
2438,447.94
2439,493.63
2440,611.71
2441,694.52
2442,1052.09
2443,896.51
2444,1183.02
2445,1039.67
2446,725.26
2447,656.13
2448,252.27
2449,283.42
2450,138.76
2451,157.38
2452,208.43
2453,320.82
2454,428.8
2455,325.87
2456,595.17
2457,583.57
2458,650.2
2459,655.28
2460,541.98
2461,514.51
2462,492.46
2463,330.6
2464,509.93
2465,892.58
2466,981.03
2467,1265.97
2468,930.43
2469,610.02
2470,538.61
2471,545.9
2472,361.5
2473,324.49
2474,202.13
2475,262.61
2476,268.31
2477,325.21
2478,401.69
2479,412.12
2480,613.42
2481,683.54
2482,723.7
2483,674.37
2484,368.56
2485,578.8
2486,456.28
2487,453.06
2488,596.63
2489,635.02
2490,797.85
2491,1016.95
2492,1521.35
2493,939.04
2494,889.93
2495,550.32
2496,425.43
2497,215.86
2498,184.75
2499,206.82
2500,173.29
2501,280.58
2502,363.34
2503,539.78
2504,634.84
2505,704.83
2506,613.57
2507,582.19
2508,575.66
2509,462.74
2510,355.15
2511,442.3
2512,501.68
2513,551.82
2514,893.15
2515,870.19
2516,870.14
2517,782.3
2518,614.31
2519,505.24
2520,441.02
2521,310.63
2522,193.19
2523,196.34
2524,271.72
2525,429.59
2526,534.22
2527,603.77
2528,638.61
2529,524.38
2530,752.2
2531,750.54
2532,632.95
2533,588.97
2534,417.27
2535,389.96
2536,654.8
2537,847.05
2538,981.68
2539,1346.58
2540,1179.4
2541,1018.64
2542,611.57
2543,564.95
2544,329.94
2545,241.81
2546,159.45
2547,126.49
2548,220.73
2549,399.69
2550,561.31
2551,553.69
2552,601.48
2553,556.3
2554,603.16
2555,478.59
2556,641.06
2557,447.1
2558,556.27
2559,400.45
2560,638.17
2561,595.07
2562,857.31
2563,1080.27
2564,881.44
2565,992.4
2566,654.69
2567,474.75
2568,298.89
2569,324.4
2570,214.89
2571,188.0
2572,276.32
2573,292.36
2574,470.47
2575,581.44
2576,627.63
2577,589.49
2578,775.86
2579,593.1
2580,557.0
2581,484.58
2582,430.55
2583,331.35
2584,626.75
2585,625.55
2586,886.62
2587,1005.56
2588,1113.25
2589,478.06
2590,763.87
2591,513.96
2592,510.24
2593,262.29
2594,200.84
2595,157.79
2596,344.49
2597,357.09
2598,469.79
2599,689.91
2600,689.05
2601,624.11
2602,706.28
2603,682.67
2604,639.18
2605,480.43
2606,391.27
2607,383.14
2608,608.76
2609,769.43
2610,998.02
2611,944.43
2612,995.67
2613,888.52
2614,782.9
2615,636.22
2616,377.9
2617,200.79
2618,219.71
2619,221.13
2620,235.85
2621,310.83
2622,552.2
2623,551.29
2624,717.31
2625,633.0
2626,729.08
2627,816.38
2628,619.91
2629,422.09
2630,433.39
2631,452.87
2632,698.2
2633,757.23
2634,1159.19
2635,1019.56
2636,1208.32
2637,714.62
2638,639.8
2639,457.29
2640,417.13
2641,292.53
2642,196.26
2643,186.09
2644,242.81
2645,482.22
2646,522.84
2647,638.55
2648,716.72
2649,674.02
2650,718.2
2651,676.61
2652,611.89
2653,509.48
2654,518.19
2655,511.33
2656,635.19
2657,652.92
2658,1358.76
2659,1082.56
2660,909.87
2661,1046.15
2662,697.46
2663,509.43
2664,462.29
2665,155.36
2666,150.84
2667,151.48
2668,252.91
2669,351.73
2670,477.97
2671,586.28
2672,469.02
2673,700.19
2674,654.16
2675,441.6
2676,462.71
2677,661.64
2678,457.97
2679,482.2
2680,507.67
2681,592.02
2682,1029.52
2683,811.48
2684,893.35
2685,844.27
2686,741.37
2687,397.79
2688,387.08
2689,298.07
2690,173.97
2691,194.69
2692,252.62
2693,467.58
2694,510.09
2695,690.85
2696,670.99
2697,633.21
2698,774.87
2699,481.23
2700,495.99
2701,421.7
2702,416.96
2703,347.27
2704,582.09
2705,868.07
2706,1104.92
2707,1036.34
2708,894.55
2709,738.29
2710,544.0
2711,494.94
2712,393.31
2713,278.41
2714,189.3
2715,209.59
2716,263.84
2717,378.19
2718,523.7
2719,576.7
2720,469.25
2721,669.51
2722,762.12
2723,586.94
2724,546.36
2725,444.57
2726,377.9
2727,415.95
2728,538.74
2729,761.67
2730,1016.33
2731,1188.51
2732,646.76
2733,1044.67
2734,784.88
2735,612.39
2736,317.37
2737,209.51
2738,238.69
2739,175.15
2740,225.95
2741,324.07
2742,341.02
2743,526.2
2744,552.18
2745,636.06
2746,709.69
2747,430.44
2748,436.35
2749,345.37
2750,384.67
2751,394.17
2752,534.85
2753,500.5
2754,744.79
2755,746.66
2756,713.87
2757,825.03
2758,619.9
2759,396.32
2760,276.15
2761,212.77
2762,137.23
2763,188.67
2764,257.51
2765,382.22
2766,394.03
2767,367.36
2768,451.61
2769,667.91
2770,612.3
2771,506.0
2772,429.01
2773,569.09
2774,404.17
2775,321.13
2776,492.2
2777,719.52
2778,867.41
2779,1005.87
2780,1127.06
2781,720.12
2782,588.76
2783,639.88
2784,389.48
2785,296.81
2786,177.55
2787,198.51
2788,236.36
2789,316.64
2790,460.74
2791,489.46
2792,602.26
2793,661.22
2794,546.45
2795,647.62
2796,663.68
2797,583.5
2798,519.42
2799,439.37
2800,742.55
2801,552.07
2802,684.2
2803,1033.75
2804,1061.04
2805,873.9
2806,795.83
2807,448.92
2808,319.77
2809,304.93
2810,111.58
2811,150.25
2812,244.23
2813,299.14
2814,322.11
2815,506.36
2816,588.16
2817,630.53
2818,425.0
2819,493.55
2820,566.78
2821,258.32
2822,273.28
2823,293.18
2824,368.97
2825,452.8
2826,732.31
2827,640.73
2828,607.07
2829,593.21
2830,525.55
2831,242.78
2832,267.5
2833,223.65
2834,183.61
2835,175.75
2836,218.87
2837,460.78
2838,532.02
2839,628.75
2840,530.26
2841,768.46
2842,694.0
2843,452.13
2844,460.67
2845,522.37
2846,393.84
2847,367.15
2848,448.9
2849,869.8
2850,932.61
2851,1002.58
2852,843.56
2853,722.76
2854,588.44
2855,606.78
2856,321.05
2857,320.27
2858,148.66
2859,161.02
2860,202.01
2861,355.91
2862,566.62
2863,351.72
2864,591.96
2865,658.92
2866,534.26
2867,596.33
2868,531.25
2869,402.8
2870,297.66
2871,413.29
2872,459.62
2873,1060.82
2874,1010.93
2875,991.36
2876,926.3
2877,683.05
2878,591.49
2879,558.27
2880,558.23
2881,337.81
2882,198.2
2883,235.15
2884,239.36
2885,446.41
2886,657.24
2887,542.3
2888,640.68
2889,866.26
2890,1112.63
2891,1160.57
2892,724.46
2893,798.64
2894,634.32
2895,490.71
2896,747.4
2897,1100.44
2898,1203.06
2899,1966.72
2900,1153.08
2901,1229.28
2902,962.05
2903,727.81
2904,522.96
2905,284.04
2906,167.97
2907,189.86
2908,231.8
2909,398.38
2910,435.32
2911,540.09
2912,688.72
2913,832.97
2914,812.86
2915,778.36
2916,751.44
2917,629.33
2918,780.44
2919,491.1
2920,696.52
2921,928.98
2922,1275.91
2923,1373.87
2924,1520.43
2925,1286.16
2926,999.82
2927,734.96
2928,407.32
2929,204.07
2930,169.21
2931,150.16
2932,193.78
2933,331.93
2934,516.46
2935,399.88
2936,539.23
2937,671.64
2938,619.91
2939,999.03
2940,608.56
2941,474.84
2942,415.19
2943,416.8
2944,589.94
2945,754.48
2946,920.77
2947,1056.53
2948,613.39
2949,628.95
2950,872.56
2951,543.39
2952,546.29
2953,278.34
2954,213.15
2955,216.18
2956,253.53
2957,373.81
2958,502.11
2959,641.34
2960,596.48
2961,1063.3
2962,853.32
2963,776.68
2964,616.5
2965,896.33
2966,615.89
2967,293.79
2968,814.31
2969,988.15
2970,1099.41
2971,1396.08
2972,1042.72
2973,1197.96
2974,947.73
2975,728.02
2976,328.48
2977,334.69
2978,204.12
2979,150.32
2980,263.43
2981,346.22
2982,524.56
2983,652.4
2984,697.11
2985,700.27
2986,659.11
2987,752.02
2988,611.16
2989,594.47
2990,450.55
2991,577.34
2992,644.02
2993,683.03
2994,1125.6
2995,1079.55
2996,1121.46
2997,810.5
2998,800.87
2999,451.25
3000,484.99
3001,274.42
3002,239.82
3003,254.73
3004,252.6
3005,330.71
3006,403.67
3007,581.01
3008,686.04
3009,542.56
3010,833.46
3011,800.27
3012,482.35
3013,495.65
3014,431.9
3015,506.23
3016,701.31
3017,689.54
3018,780.45
3019,1010.79
3020,1254.41
3021,1084.68
3022,803.12
3023,624.63
3024,283.95
3025,231.27
3026,140.39
3027,210.18
3028,264.71
3029,362.78
3030,391.93
3031,527.6
3032,572.94
3033,898.19
3034,811.77
3035,764.21
3036,564.1
3037,619.38
3038,628.8
3039,432.73
3040,676.0
3041,946.71
3042,1242.46
3043,1545.78
3044,1485.41
3045,735.92
3046,857.57
3047,754.24
3048,453.03
3049,373.87
3050,136.2
3051,210.69
3052,234.91
3053,421.66
3054,441.88
3055,597.84
3056,487.4
3057,969.59
3058,717.02
3059,797.88
3060,416.48
3061,789.71
3062,576.45
3063,443.03
3064,835.41
3065,742.11
3066,876.71
3067,1117.64
3068,968.28
3069,919.8
3070,1000.34
3071,592.66
3072,409.31
3073,260.9
3074,197.21
3075,200.37
3076,226.53
3077,371.36
3078,487.78
3079,508.03
3080,666.44
3081,1009.97
3082,865.26
3083,805.1
3084,764.66
3085,857.45
3086,543.55
3087,440.32
3088,717.01
3089,1164.15
3090,917.42
3091,1545.63
3092,1655.03
3093,1267.21
3094,997.99
3095,564.54
3096,597.92
3097,253.25
3098,231.92
3099,251.99
3100,295.21
3101,377.36
3102,625.83
3103,798.02
3104,717.7
3105,861.21
3106,905.02
3107,940.08
3108,666.99
3109,866.03
3110,517.96
3111,493.62
3112,914.89
3113,1133.59
3114,1208.69
3115,1456.79
3116,1708.57
3117,1195.24
3118,860.94
3119,791.17
3120,476.46
3121,255.52
3122,216.38
3123,200.94
3124,250.21
3125,436.95
3126,493.14
3127,580.15
3128,665.89
3129,887.06
3130,835.96
3131,995.05
3132,715.32
3133,836.01
3134,520.06
3135,451.81
3136,671.67
3137,990.14
3138,946.96
3139,1455.42
3140,1284.56
3141,915.2
3142,1172.43
3143,660.09
3144,372.46
3145,267.69
3146,174.02
3147,157.26
3148,271.69
3149,409.71
3150,334.61
3151,656.39
3152,787.17
3153,772.46
3154,521.77
3155,604.0
3156,587.06
3157,442.83
3158,355.06
3159,455.13
3160,718.75
3161,676.15
3162,1120.4
3163,1084.72
3164,1094.55
3165,732.43
3166,797.57
3167,573.76
3168,446.81
3169,300.1
3170,179.7
3171,153.99
3172,198.53
3173,389.87
3174,363.24
3175,420.19
3176,572.85
3177,619.78
3178,412.52
3179,605.57
3180,445.02
3181,370.07
3182,396.9
3183,444.15
3184,365.55
3185,857.74
3186,1033.52
3187,951.63
3188,980.35
3189,800.98
3190,557.27
3191,534.14
3192,508.18
3193,328.87
3194,196.69
3195,190.07
3196,292.61
3197,389.88
3198,598.15
3199,726.15
3200,623.19
3201,829.84
3202,1052.33
3203,1124.88
3204,756.23
3205,934.42
3206,687.53
3207,617.8
3208,878.88
3209,970.09
3210,1362.78
3211,1552.91
3212,1503.73
3213,1320.05
3214,892.93
3215,646.96
3216,491.97
3217,339.0
3218,217.07
3219,199.64
3220,252.81
3221,369.84
3222,403.38
3223,583.82
3224,683.68
3225,967.45
3226,947.48
3227,881.87
3228,553.44
3229,968.54
3230,470.17
3231,586.62
3232,798.0
3233,1226.78
3234,1090.22
3235,1850.37
3236,1034.37
3237,964.81
3238,967.17
3239,701.7
3240,449.18
3241,217.47
3242,189.01
3243,220.9
3244,267.5
3245,447.33
3246,528.82
3247,653.68
3248,790.73
3249,898.06
3250,894.71
3251,974.67
3252,709.01
3253,772.53
3254,573.12
3255,555.81
3256,625.71
3257,1089.02
3258,1195.95
3259,1044.77
3260,1249.43
3261,1286.25
3262,1036.98
3263,699.17
3264,374.2
3265,266.14
3266,201.23
3267,166.08
3268,179.72
3269,349.4
3270,422.78
3271,432.02
3272,594.95
3273,673.73
3274,739.94
3275,605.2
3276,678.65
3277,536.69
3278,533.75
3279,421.2
3280,797.0
3281,848.78
3282,1111.26
3283,1359.97
3284,1206.06
3285,957.04
3286,593.51
3287,643.88
3288,349.64
3289,246.52
3290,201.0
3291,172.6
3292,204.74
3293,440.57
3294,493.01
3295,622.92
3296,626.67
3297,1082.2
3298,990.11
3299,753.25
3300,603.34
3301,765.99
3302,680.24
3303,480.96
3304,772.08
3305,949.35
3306,1486.88
3307,1265.69
3308,1431.57
3309,1099.66
3310,1007.9
3311,628.83
3312,352.91
3313,185.77
3314,205.37
3315,153.19
3316,170.14
3317,366.09
3318,398.65
3319,562.52
3320,569.03
3321,601.62
3322,846.11
3323,605.54
3324,502.43
3325,319.31
3326,327.11
3327,311.07
3328,537.01
3329,715.48
3330,748.45
3331,908.01
3332,668.94
3333,766.57
3334,563.92
3335,504.67
3336,434.96
3337,322.36
3338,207.48
3339,233.58
3340,257.72
3341,464.89
3342,550.78
3343,507.97
3344,703.66
3345,692.96
3346,617.08
3347,726.21
3348,749.36
3349,402.95
3350,399.65
3351,430.0
3352,529.71
3353,739.5
3354,925.13
3355,1477.67
3356,821.24
3357,851.19
3358,787.04
3359,600.46
3360,412.15
3361,182.27
3362,140.78
3363,192.71
3364,151.05
3365,86.57
3366,442.71
3367,394.62
3368,376.58
3369,695.87
3370,480.04
3371,536.78
3372,407.35
3373,598.47
3374,396.87
3375,495.04
3376,757.31
3377,913.92
3378,1110.91
3379,904.7
3380,902.89
3381,730.53
3382,671.82
3383,456.65
3384,384.29
3385,257.45
3386,176.21
3387,174.58
3388,211.36
3389,438.47
3390,419.85
3391,382.13
3392,445.31
3393,619.28
3394,592.0
3395,872.15
3396,662.16
3397,673.09
3398,259.13
3399,398.0
3400,767.57
3401,913.57
3402,1108.39
3403,1444.75
3404,855.85
3405,1220.57
3406,784.65
3407,827.74
3408,435.26
3409,283.96
3410,166.0
3411,195.15
3412,205.67
3413,456.0
3414,347.51
3415,614.79
3416,640.06
3417,650.43
3418,1109.89
3419,855.68
3420,539.63
3421,679.88
3422,340.17
3423,453.58
3424,738.36
3425,936.84
3426,884.74
3427,1501.95
3428,1306.68
3429,1045.62
3430,975.55
3431,748.08
3432,525.32
3433,299.62
3434,156.85
3435,163.06
3436,280.66
3437,356.66
3438,467.5
3439,459.73
3440,474.2
3441,865.8
3442,851.99
3443,662.75
3444,440.91
3445,713.48
3446,386.97
3447,337.2
3448,583.84
3449,963.53
3450,852.61
3451,841.25
3452,1079.58
3453,948.16
3454,808.13
3455,603.3
3456,469.47
3457,288.45
3458,192.55
3459,158.97
3460,182.89
3461,303.68
3462,475.41
3463,550.92
3464,647.1
3465,1015.06
3466,936.9
3467,699.67
3468,735.67
3469,623.76
3470,592.27
3471,400.06
3472,718.74
3473,989.27
3474,1079.2
3475,1251.66
3476,916.59
3477,989.13
3478,758.25
3479,656.01
3480,187.94
3481,258.64
3482,124.66
3483,103.71
3484,288.36
3485,253.68
3486,365.44
3487,481.04
3488,686.16
3489,602.39
3490,492.04
3491,428.22
3492,366.84
3493,250.34
3494,391.02
3495,331.88
3496,560.01
3497,723.18
3498,733.14
3499,599.32
3500,829.91
3501,579.32
3502,551.51
3503,331.78
3504,273.76
3505,288.61
3506,246.34
3507,188.3
3508,181.7
3509,317.28
3510,497.14
3511,408.93
3512,656.94
3513,803.48
3514,481.84
3515,575.38
3516,513.01
3517,553.66
3518,386.11
3519,328.87
3520,555.37
3521,678.96
3522,679.15
3523,1003.41
3524,1019.08
3525,675.63
3526,641.74
3527,356.64
3528,397.37
3529,263.35
3530,215.7
3531,208.6
3532,201.27
3533,355.55
3534,507.44
3535,594.9
3536,447.93
3537,815.49
3538,755.85
3539,763.54
3540,713.77
3541,821.32
3542,597.71
3543,465.65
3544,591.15
3545,693.79
3546,1090.55
3547,1322.84
3548,1126.29
3549,1124.26
3550,938.03
3551,580.83
3552,296.94
3553,188.33
3554,179.36
3555,106.09
3556,215.68
3557,197.27
3558,333.39
3559,553.61
3560,779.75
3561,723.97
3562,880.05
3563,724.41
3564,729.54
3565,828.25
3566,554.18
3567,466.45
3568,925.71
3569,891.39
3570,926.46
3571,1091.36
3572,1347.4
3573,802.4
3574,660.48
3575,576.86
3576,377.27
3577,253.27
3578,107.63
3579,174.6
3580,161.13
3581,351.07
3582,343.1
3583,395.13
3584,670.98
3585,809.97
3586,714.42
3587,863.66
3588,416.37
3589,437.71
3590,499.36
3591,411.13
3592,841.45
3593,890.04
3594,823.1
3595,980.14
3596,1143.77
3597,1043.14
3598,651.55
3599,693.08
3600,424.05
3601,276.03
3602,171.31
3603,151.85
3604,279.18
3605,326.15
3606,342.52
3607,500.19
3608,456.6
3609,819.66
3610,711.78
3611,946.35
3612,677.89
3613,572.77
3614,536.62
3615,551.52
3616,646.66
3617,1085.23
3618,900.78
3619,1062.62
3620,982.73
3621,605.1
3622,896.23
3623,708.17
3624,432.33
3625,392.89
3626,232.16
3627,234.25
3628,302.08
3629,415.4
3630,449.16
3631,664.68
3632,671.8
3633,946.02
3634,842.43
3635,1197.73
3636,724.23
3637,603.38
3638,670.15
3639,448.01
3640,698.68
3641,816.18
3642,1238.42
3643,1284.78
3644,1133.42
3645,1285.25
3646,1137.04
3647,626.09
3648,513.68
3649,297.67
3650,204.11
3651,163.36
3652,250.23
3653,409.84
3654,438.44
3655,614.09
3656,917.65
3657,900.58
3658,826.74
3659,1049.02
3660,734.22
3661,781.8
3662,485.64
3663,464.14
3664,744.01
3665,1197.42
3666,1399.2
3667,1421.12
3668,1259.95
3669,914.28
3670,832.35
3671,741.78
3672,420.14
3673,246.11
3674,158.3
3675,168.24
3676,300.31
3677,446.2
3678,277.01
3679,492.73
3680,629.15
3681,772.52
3682,930.52
3683,985.65
3684,617.02
3685,775.53
3686,753.06
3687,484.01
3688,693.26
3689,1074.48
3690,1116.53
3691,1736.84
3692,1141.96
3693,1337.87
3694,997.87
3695,891.6
3696,454.11
3697,318.97
3698,216.1
3699,184.33
3700,302.42
3701,348.35
3702,514.7
3703,621.8
3704,525.4
3705,948.87
3706,684.43
3707,852.44
3708,747.93
3709,769.03
3710,539.84
3711,425.07
3712,572.48
3713,978.36
3714,1089.1
3715,1177.98
3716,1311.78
3717,971.63
3718,850.94
3719,519.17
3720,291.42
3721,211.8
3722,145.84
3723,134.72
3724,214.93
3725,319.83
3726,291.25
3727,578.52
3728,596.82
3729,795.07
3730,662.23
3731,727.03
3732,582.35
3733,687.15
3734,482.81
3735,358.94
3736,639.97
3737,534.58
3738,943.89
3739,1132.8
3740,798.39
3741,767.09
3742,750.19
3743,684.04
3744,460.08
3745,235.71
3746,149.73
3747,149.65
3748,156.08
3749,309.91
3750,238.23
3751,451.28
3752,378.47
3753,714.87
3754,658.69
3755,833.15
3756,679.54
3757,855.1
3758,463.19
3759,438.35
3760,538.25
3761,836.55
3762,1002.67
3763,1007.86
3764,710.78
3765,754.11
3766,652.85
3767,525.63
3768,601.34
3769,368.02
3770,223.36
3771,236.07
3772,277.43
3773,524.23
3774,606.19
3775,642.35
3776,962.51
3777,1172.85
3778,1216.64
3779,1048.06
3780,908.34
3781,874.46
3782,804.65
3783,603.33
3784,943.96
3785,1293.41
3786,1449.38
3787,2020.61
3788,1777.58
3789,1439.74
3790,842.01
3791,756.73
3792,623.6
3793,279.64
3794,192.54
3795,195.04
3796,218.29
3797,369.29
3798,486.93
3799,486.62
3800,644.93
3801,737.18
3802,953.01
3803,902.31
3804,565.23
3805,802.81
3806,785.19
3807,428.21
3808,709.48
3809,1175.45
3810,1095.44
3811,988.77
3812,1432.68
3813,1184.39
3814,853.62
3815,543.22
3816,554.49
3817,258.69
3818,207.61
3819,195.06
3820,259.82
3821,388.32
3822,579.36
3823,664.22
3824,667.66
3825,827.07
3826,745.22
3827,1167.21
3828,593.41
3829,738.93
3830,659.45
3831,387.57
3832,717.76
3833,1267.75
3834,1239.91
3835,1775.76
3836,1398.11
3837,1048.96
3838,911.29
3839,793.2
3840,457.41
3841,225.44
3842,167.81
3843,203.93
3844,202.04
3845,252.88
3846,430.76
3847,543.08
3848,751.75
3849,629.69
3850,801.17
3851,966.95
3852,449.15
3853,560.6
3854,384.88
3855,446.1
3856,794.8
3857,1042.74
3858,631.0
3859,1301.48
3860,1339.87
3861,954.73
3862,817.66
3863,655.98
3864,509.91
3865,303.64
3866,241.77
3867,208.08
3868,314.9
3869,395.94
3870,652.86
3871,655.34
3872,657.93
3873,1011.31
3874,841.69
3875,1248.5
3876,741.02
3877,917.84
3878,731.21
3879,458.58
3880,879.09
3881,820.39
3882,1437.47
3883,1435.64
3884,1321.87
3885,1010.98
3886,1246.45
3887,635.82
3888,545.71
3889,273.88
3890,173.06
3891,203.92
3892,260.28
3893,367.13
3894,478.18
3895,581.88
3896,614.33
3897,852.22
3898,822.22
3899,1120.52
3900,465.42
3901,526.81
3902,571.07
3903,421.51
3904,895.48
3905,824.34
3906,1345.53
3907,1481.28
3908,1065.12
3909,1034.81
3910,858.57
3911,696.57
3912,398.02
3913,300.46
3914,158.07
3915,147.68
3916,241.14
3917,246.05
3918,451.22
3919,424.05
3920,582.81
3921,514.11
3922,636.9
3923,1013.16
3924,356.54
3925,536.04
3926,486.19
3927,507.63
3928,724.7
3929,818.49
3930,669.52
3931,958.61
3932,1030.65
3933,739.67
3934,769.29
3935,463.35
3936,545.48
3937,296.95
3938,147.18
3939,206.21
3940,197.21
3941,421.95
3942,397.3
3943,604.92
3944,682.65
3945,771.68
3946,963.9
3947,1011.64
3948,637.79
3949,665.13
3950,679.31
3951,496.08
3952,759.55
3953,786.22
3954,1232.9
3955,1136.13
3956,841.42
3957,1144.27
3958,744.67
3959,537.21
3960,501.52
3961,224.2
3962,188.28
3963,187.75
3964,252.0
3965,423.79
3966,402.42
3967,614.23
3968,653.64
3969,882.3
3970,819.07
3971,849.52
3972,649.53
3973,737.54
3974,617.03
3975,538.16
3976,773.12
3977,1121.7
3978,991.78
3979,1453.9
3980,1118.24
3981,955.96
3982,1063.3
3983,762.35
3984,601.19
3985,365.59
3986,133.93
3987,197.54
3988,292.5
3989,341.03
3990,515.35
3991,539.76
3992,663.66
3993,789.65
3994,792.6
3995,877.97
3996,514.87
3997,706.39
3998,536.85
3999,387.36
4000,939.88
4001,923.77
4002,1502.24
4003,1078.07
4004,856.02
4005,1040.95
4006,786.59
4007,600.7
4008,435.88
4009,305.72
4010,197.57
4011,216.91
4012,286.03
4013,330.08
4014,551.97
4015,503.87
4016,669.93
4017,1056.72
4018,1053.7
4019,946.86
4020,701.09
4021,929.4
4022,597.05
4023,487.35
4024,853.12
4025,903.53
4026,1331.09
4027,1909.26
4028,1269.66
4029,1260.96
4030,975.81
4031,777.04
4032,515.38
4033,301.63
4034,174.31
4035,204.0
4036,258.88
4037,503.86
4038,443.42
4039,598.71
4040,715.08
4041,837.01
4042,945.51
4043,946.06
4044,575.28
4045,745.91
4046,500.53
4047,425.93
4048,770.29
4049,1036.39
4050,1127.89
4051,1432.78
4052,1233.7
4053,1097.37
4054,1002.93
4055,582.66
4056,539.0
4057,290.52
4058,221.03
4059,208.68
4060,227.03
4061,376.15
4062,513.91
4063,616.95
4064,732.01
4065,787.2
4066,703.1
4067,888.69
4068,785.33
4069,809.69
4070,530.75
4071,537.69
4072,1009.16
4073,720.87
4074,1109.33
4075,1537.01
4076,1517.65
4077,1123.47
4078,884.16
4079,813.22
4080,345.09
4081,290.12
4082,194.44
4083,155.79
4084,198.6
4085,401.15
